"year_published","latest","possibly_extinct","possibly_extinct_in_the_wild","sis_taxon_id","url","taxon_scientific_name","red_list_category_code","assessment_id","kingdom","phylum","class","order","family","genus","species","scope_description","endemic"
"2004",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9201181","Speleomantes genei","VU",9201181,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"2004",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9201181","Speleomantes genei","VU",9201181,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1996",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9200958","Speleomantes genei","NT",9200958,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1996",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9200958","Speleomantes genei","NT",9200958,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1994",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9201353","Speleomantes genei","VU",9201353,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1994",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9201353","Speleomantes genei","VU",9201353,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1990",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9200980","Speleomantes genei","VU",9200980,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"1990",FALSE,FALSE,FALSE,20456,"https://www.iucnredlist.org/species/20456/9200980","Speleomantes genei","VU",9200980,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","genei","Europe","yes"
"2022",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/89708811","Speleomantes ambrosii","CR",89708811,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2022",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/89708811","Speleomantes ambrosii","CR",89708811,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2022",TRUE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/265126221","Speleomantes ambrosii","CR",265126221,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2022",TRUE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/265126221","Speleomantes ambrosii","CR",265126221,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2009",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/76525249","Speleomantes ambrosii","NT",76525249,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2009",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/76525249","Speleomantes ambrosii","NT",76525249,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2009",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200311","Speleomantes ambrosii","NT",9200311,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2009",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200311","Speleomantes ambrosii","NT",9200311,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2004",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200474","Speleomantes ambrosii","NT",9200474,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2004",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200474","Speleomantes ambrosii","NT",9200474,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"1996",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200291","Speleomantes ambrosii","LC",9200291,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"1996",FALSE,FALSE,FALSE,20454,"https://www.iucnredlist.org/species/20454/9200291","Speleomantes ambrosii","LC",9200291,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","ambrosii","Europe","yes"
"2022",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/89709054","Speleomantes italicus","EN",89709054,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2022",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/89709054","Speleomantes italicus","EN",89709054,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2022",TRUE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/265124975","Speleomantes italicus","EN",265124975,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2022",TRUE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/265124975","Speleomantes italicus","EN",265124975,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201759","Speleomantes italicus","NT",9201759,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201759","Speleomantes italicus","NT",9201759,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2004",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201901","Speleomantes italicus","NT",9201901,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2004",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201901","Speleomantes italicus","NT",9201901,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"1996",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201739","Speleomantes italicus","LC",9201739,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"1996",FALSE,FALSE,FALSE,20458,"https://www.iucnredlist.org/species/20458/9201739","Speleomantes italicus","LC",9201739,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","italicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/227236611","Speleomantes sarrabusensis","CR",227236611,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/227236611","Speleomantes sarrabusensis","CR",227236611,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/227236611","Speleomantes sarrabusensis","CR",227236611,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2022",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/89699335","Speleomantes sarrabusensis","CR",89699335,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2022",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/267254531","Speleomantes sarrabusensis","CR",267254531,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2022",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/267254531","Speleomantes sarrabusensis","CR",267254531,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2022",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/267254531","Speleomantes sarrabusensis","CR",267254531,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Mediterranean","yes"
"2022",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/89699335","Speleomantes sarrabusensis","CR",89699335,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2009",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/4206844","Speleomantes sarrabusensis","VU",4206844,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2009",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/4206844","Speleomantes sarrabusensis","VU",4206844,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2008",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/4207001","Speleomantes sarrabusensis","VU",4207001,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2008",FALSE,FALSE,FALSE,135825,"https://www.iucnredlist.org/species/135825/4207001","Speleomantes sarrabusensis","VU",4207001,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","sarrabusensis","Europe","yes"
"2022",TRUE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/265122877","Speleomantes strinatii","EN",265122877,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2022",TRUE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/265122877","Speleomantes strinatii","EN",265122877,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2022",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/89709164","Speleomantes strinatii","EN",89709164,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2022",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/89709164","Speleomantes strinatii","EN",89709164,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2009",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/11929046","Speleomantes strinatii","NT",11929046,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2009",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/11929046","Speleomantes strinatii","NT",11929046,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2004",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/11929197","Speleomantes strinatii","NT",11929197,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2004",FALSE,FALSE,FALSE,59405,"https://www.iucnredlist.org/species/59405/11929197","Speleomantes strinatii","NT",11929197,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE","Speleomantes","strinatii","Europe","yes"
"2023",FALSE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/219149418","Triturus carnifex","VU",219149418,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2023",FALSE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/219149418","Triturus carnifex","VU",219149418,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2023",TRUE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/264468745","Triturus carnifex","VU",264468745,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2023",TRUE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/264468745","Triturus carnifex","VU",264468745,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2022",FALSE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/89706627","Triturus carnifex","LC",89706627,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2022",FALSE,FALSE,FALSE,214696589,"https://www.iucnredlist.org/species/214696589/89706627","Triturus carnifex","LC",89706627,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","carnifex","Europe","yes"
"2024",TRUE,FALSE,FALSE,22212,"https://www.iucnredlist.org/species/22212/200183152","Triturus cristatus","LC",200183152,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","cristatus","Europe","no"
"2009",FALSE,FALSE,FALSE,22212,"https://www.iucnredlist.org/species/22212/9366270","Triturus cristatus","LC",9366270,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","cristatus","Europe","no"
"2024",TRUE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/227237457","Triturus dobrogicus","LC",227237457,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/227237457","Triturus dobrogicus","LC",227237457,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2022",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/89709283","Triturus dobrogicus","LC",89709283,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2022",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/89709283","Triturus dobrogicus","LC",89709283,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366668","Triturus dobrogicus","NT",9366668,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366668","Triturus dobrogicus","NT",9366668,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2004",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366967","Triturus dobrogicus","NT",9366967,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2004",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366967","Triturus dobrogicus","NT",9366967,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"1996",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366642","Triturus dobrogicus","DD",9366642,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"1996",FALSE,FALSE,FALSE,22216,"https://www.iucnredlist.org/species/22216/9366642","Triturus dobrogicus","DD",9366642,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","dobrogicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,211146190,"https://www.iucnredlist.org/species/211146190/200746759","Triturus karelinii","LC",200746759,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","karelinii","Europe","no"
"2023",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/219150517","Triturus marmoratus","VU",219150517,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2023",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/219150517","Triturus marmoratus","VU",219150517,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2025",TRUE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/270778119","Triturus marmoratus","VU",270778119,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2025",TRUE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/270778119","Triturus marmoratus","VU",270778119,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2022",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/89707573","Triturus marmoratus","LC",89707573,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2022",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/89707573","Triturus marmoratus","LC",89707573,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/11949129","Triturus marmoratus","LC",11949129,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/11949129","Triturus marmoratus","LC",11949129,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2004",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/11949364","Triturus marmoratus","LC",11949364,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2004",FALSE,FALSE,FALSE,59477,"https://www.iucnredlist.org/species/59477/11949364","Triturus marmoratus","LC",11949364,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","marmoratus","Europe","yes"
"2024",TRUE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/227238403","Triturus pygmaeus","NT",227238403,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2024",TRUE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/227238403","Triturus pygmaeus","NT",227238403,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2022",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/89709552","Triturus pygmaeus","NT",89709552,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2022",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/89709552","Triturus pygmaeus","NT",89709552,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/86629251","Triturus pygmaeus","NT",86629251,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/86629251","Triturus pygmaeus","NT",86629251,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/11929974","Triturus pygmaeus","NT",11929974,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2009",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/11929974","Triturus pygmaeus","NT",11929974,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2004",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/11930191","Triturus pygmaeus","NT",11930191,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2004",FALSE,FALSE,FALSE,59479,"https://www.iucnredlist.org/species/59479/11930191","Triturus pygmaeus","NT",11930191,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","pygmaeus","Europe","yes"
"2024",TRUE,FALSE,FALSE,88103927,"https://www.iucnredlist.org/species/88103927/200745594","Triturus ivanbureschi","LC",200745594,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","ivanbureschi","Europe","no"
"2024",TRUE,FALSE,FALSE,88104000,"https://www.iucnredlist.org/species/88104000/227237916","Triturus macedonicus","VU",227237916,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","macedonicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,88104000,"https://www.iucnredlist.org/species/88104000/227237916","Triturus macedonicus","VU",227237916,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Triturus","macedonicus","Europe","yes"
